0,1,2,3,4,5,6,7,8,9,10,11
0.6139067203741547,0.3870638006940884,0.5742755822512233,0.4934113921024918,0.7263209404313627,0.4858080576626223,0.2128094627649557,0.6984633945854204,0.4767077169337744,0.2867969367997474,0.5139801779163039,0.5286101377533283
0.5996792779443288,0.20099483411569,0.6424786307811949,0.4712806657226255,0.4560325421371665,0.5671818062429876,0.2052682778601129,0.4759092875018874,0.3164686368012812,0.3949577821833089,0.4282789447554661,0.643655960956349
0.4729969435868391,0.874391033875386,0.2465899955074418,0.4325145923670981,0.5440336812659172,0.5156646666997564,0.6122236887682614,0.1173559781790657,0.3728618052577086,0.6982417288698337,0.6609253956269826,0.1203574158566548
0.6329402488754795,0.7470318583770912,0.3042437857623744,0.5937918520600459,0.612473423868399,0.520266211940215,0.3097988444588486,0.6497173778514367,0.4112230289464859,0.7735413468115215,0.8734972214828753,0.0620917353709791
0.7171475121459181,0.2179337321678996,0.3262846193398262,0.5141090819487477,0.4342254285228869,0.4378800178925295,0.6501039895893661,0.5039662475287805,0.4960071861192635,0.5347172571456884,0.7309444252508446,0.1619411907938162
0.472943843086434,0.4964617497127408,0.2809962371435797,0.5973102167499742,0.6408273108520771,0.1555309757064434,0.70801785467095,0.5895408054572308,0.4877765517125273,0.4527574465321503,0.8963352196648109,0.0263553368094215
0.6234808644457359,0.5118483420160742,0.4304253600339216,0.2327088723277634,0.6315951477020767,0.4986558389928598,0.1275972187284084,0.6486339893478105,0.646960922047969,0.302085940066652,0.2079822250004743,0.5515543903011996
0.8130951903427281,0.3635282571827898,0.7234510610082838,0.3880561329730497,0.5693667673300531,1.0,0.0,0.2448458982725306,0.3679137456548434,0.4674674814631349,0.2363477951542885,0.829449590264487
0.0843968658282359,0.5824900979042581,0.3533450647471688,0.3736479576398053,0.6621495321612028,0.5255406295031175,0.5743964121771786,0.5386680529231231,0.5542937028609661,0.1913882787852635,0.488417169890185,0.3213662793650258
0.3122936801205361,0.6107997327372232,0.2593884485423894,0.2849472560126222,0.3457747275284678,0.1400863348907203,0.6721006768355937,0.0,0.6431992810807171,0.5748669545798821,0.4177376993068754,0.2658639913688007
0.3527605205257884,0.4771564005904454,0.2946903259241054,0.5328729910305625,0.3538857973679511,0.3661132106203423,0.254182058143532,0.8242449582152132,0.4787226652682824,0.5975923315274155,0.7841239920446443,0.1012925882285947
0.71691428863092,0.866536784180332,0.4837165385286914,0.4481204980364426,0.6174122066015135,0.4338713947776516,0.605666093551681,0.5598234379960338,0.2951715029799452,0.0,0.5095193754390355,0.4403778803468249
0.7128966872110452,0.6249324730179943,0.516875085162727,0.5104900971953961,0.5222424110993903,0.6255443391847777,0.4402355450998488,0.820087475628505,0.2194733207178974,0.5079229389577768,0.5836579374030035,0.433122704979397
0.5382091674027297,0.2586965865113352,0.3128186319289059,0.4522809017584552,0.6623840639378199,0.6497573396131431,0.8255045113151631,0.6108043650277937,0.1835682290521227,0.5093074039794641,0.6430371502537677,0.1964250007044368
0.8882312518041824,0.4799608152839309,0.2746995136563692,0.3789080262482376,0.5653340602023768,0.6473075961617224,0.4944293152333803,0.368203041167242,0.5342896728359597,0.3968878482647968,0.5551585413085008,0.2062108532595206
0.728983487777299,0.31635979835241,0.1909210878179201,0.0,0.6374993536524707,0.5497154621962872,0.1426853218877394,0.0753647324486463,0.4589127749243156,0.1180621117961174,0.0173582476225814,0.4157786812033257
0.6151283122092392,0.5153434194160832,0.6270929858051377,0.4665174562239464,0.5665739370791792,0.4506798481851565,0.6824545323346889,0.6460282029036836,0.3113044611788266,0.2258440595191655,0.4321633541150144,0.6261326122656485
0.5728167556139762,0.1725459365121855,1.0,1.0,0.6030009249247346,0.5296383651150328,0.5553078146262891,0.5975180266187787,0.417305291145481,0.5289402782761196,1.0,0.6896466123767735
0.769614113055534,0.699072229475907,0.3132242682358168,0.3866005275293971,0.3408242070791933,0.5944992966852948,0.1969185505611913,0.3492744293796545,0.5371151442739527,0.9392486671029768,0.5387269369090585,0.2537469577456006
0.5296002501294292,0.7756497398871339,0.5271438987925081,0.3188033616279482,0.3411898634611657,0.4530957206769278,0.5521859222448934,0.4513489342305275,0.4596867104442534,0.3809374087752953,0.2724832582714817,0.613193073967476
0.636839877864471,0.492142862857678,0.3658077244942289,0.3536985636167772,0.5579041505113231,0.3360507968825218,0.2151614430884688,0.355025337886367,0.6010641111566666,0.7615933347559007,0.4475697864247165,0.3561316652672773
0.7468470576247838,0.4457429892953509,0.4916090151741221,0.4668564458627726,0.8235201525753433,0.4481519908052777,0.5547783344143236,0.8726212103392745,0.3717960771548271,0.289862752518326,0.5333269980583314,0.4352893055583355
0.2805207085744999,0.6960182294868471,0.3423524712350814,0.6135024956265209,0.535962501772993,0.2836807733208563,0.6550744806939268,0.4715749388667684,0.2411599018728413,0.3187683169596405,0.8764061127838085,0.0986583272060979
0.3517290950663666,0.5904664341030641,0.533823624367647,0.3957268152592675,0.5192731188776454,0.6877445657826246,0.6867486975742401,0.5057827792167796,0.5530453917667516,0.1367213345007405,0.3893351345696815,0.5561216318166882
0.6976056618104064,0.5335165282243867,0.6279466606147233,0.7179682395584499,0.5093135969210201,0.3584160161422144,0.8032053688667331,0.5788936947083566,0.4204678171876757,0.5293204144752445,0.8297171934073264,0.4100659608977978
0.6348748063694412,0.436460852034594,0.7845397642961178,0.7829594565993651,0.5830803399372576,0.6678050761330672,0.4639530689139325,0.2822501288686994,0.5547217350390368,0.6705647172881357,0.8163297730221224,0.5741491584550047
0.5360502027436949,0.4588577142315766,0.6334575125789583,0.3138869290656775,0.5592333075063897,0.4615860422115662,0.5884432271460259,0.7012588574037364,0.3022383419535429,0.351150778445316,0.185736395889254,0.7669651161884949
0.4812557306505231,0.4878332466874046,0.693690804315159,0.4279520659283784,0.8066008672094434,0.3905717938938088,0.7421574505376404,1.0,0.2999410848894694,0.3656796117690483,0.3216290517879896,0.753121224729638
0.7465577708732409,0.4735797216883333,0.4187415318467473,0.5101912192898673,0.5165847801289466,0.2444506775629275,0.494596508312411,0.5624212814652383,0.2619503621249517,0.7537052008884106,0.6560705275278872,0.2953617615142436
0.5560287653074787,0.1773814994944915,0.2730366813601731,0.5228357590683338,0.6013807107111409,0.5275240506450001,0.3095613436975893,0.4283748385706216,0.4024900436220273,0.4083097265635885,0.7843120372365351,0.0795107043981439
0.7799138632667613,0.6430917935202625,0.6987909420851901,0.509322664290842,0.4430661303525104,0.4143670603010423,0.0883379862386894,0.2837081889248945,0.4735634265748059,0.3751285281651715,0.4466964506059244,0.6899856058626633
0.3380150662119659,0.1768569603056755,0.2859437304617118,0.4567714958016009,0.4061116638360365,0.8436842070376473,0.4587950469461908,0.5060552698565052,0.6339650126230909,0.2680674073997731,0.6701088460820376,0.1547468796992838
0.3612964403389669,0.5188929774941449,0.2824699132794696,0.3718900289099766,0.3310715856635858,0.4385962439708473,0.3066420631306947,0.5810328800729745,0.4272741178006146,0.336397635734923,0.5382738666376803,0.2232034081559746
0.2360045853543494,0.7497461870485016,0.588209033852767,0.3824150465724357,0.8072332931562276,0.2367980572928796,0.2538545220449492,0.663710455405865,0.18352743029976,0.0504598820472503,0.3278619219090968,0.6441136774658597
0.5930797849983949,0.4542732204721573,0.5482757818947979,0.5812561440520596,1.0,0.6240962728671693,0.5161227754521056,0.444923076408152,0.754808519713909,0.7960222912459878,0.6723983866795963,0.4161402227186551
0.5908565737176776,0.3268253398321391,0.4880990509759041,0.4463886134848051,0.5442187004819121,0.3622493517505877,0.6940753544599787,0.5819527958577368,0.4822791531481754,0.4532075399019383,0.5035218436281779,0.4480380751100623
0.4747948909815701,0.6936395610401134,0.437666957133226,0.6073095607197734,0.538748849346883,0.3268107262320634,0.5834673102550638,0.4290201569704437,0.4711440785035402,0.5710032973467575,0.795807116647701,0.2380636977631839
0.0,0.2450649707931077,0.6257371300236524,0.4792838718748433,0.6157055958285991,0.7392526868484973,0.3844959213988667,0.4093677802720741,0.6810299521622134,0.5371412245234947,0.4533867866076765,0.6131947944760621
0.370695795304067,0.3511653045876017,0.2844355115633507,0.4440468390951658,0.3656013471579787,0.8630207617097414,0.5224320770858265,0.4172443670513288,0.3329632192691668,0.6474454089145144,0.6510787507763064,0.163620459394884
0.4446716810080816,1.0,0.2352496244902279,0.4888757726382263,0.8065643440324853,0.5238531989473616,0.584826407368905,0.5863781490682207,0.3458438213904511,0.5332062702703244,0.7585995489696684,0.0557086800048351
0.9814572889710578,0.4037384610228968,0.4149604607660252,0.4675149358849138,0.5297232311115099,0.3697681801389615,0.5935166214147798,0.6376582313638623,0.6867260004017389,0.4842438005289126,0.5912982729163043,0.3269185570513515
0.6816331936254646,0.8149881126314843,0.8112913114901708,0.6867541156084067,0.4434264661520623,0.3884809286108333,0.7232113943407207,0.5840011275704424,0.3960245518480225,0.8416669765988927,0.6441137155395991,0.6949003705232024
0.4996563946826211,0.3492987291636891,0.3770609260185424,0.5555835296871745,0.3097162059045535,0.3110714011949799,0.5725049792014677,0.4382861701976768,0.8065267465607995,0.8415921973053839,0.7589091354887872,0.1975189393391568
0.2482425954619066,0.4465593465130426,0.2762825506084198,0.4686389178010202,0.4946618881595263,0.4552638662163149,0.6513658078921618,0.454665382660289,0.747269717692048,0.211371325334922,0.6960772076926467,0.1309048818972685
0.3511070119208525,0.4881292832298237,0.3523619591837134,0.3208014487218875,0.5089672425146377,0.40378737851845,0.2455469322858599,0.6886713009628123,0.698677217995288,0.8135608838059174,0.4054616249498723,0.3656458860134883
0.6468322883592574,0.8623633027456776,0.7344435622753377,0.7899615599920309,0.5330394340531087,0.3453758544563051,0.7057665875991952,0.2310290964904212,0.3738714492957731,0.1430145009428999,0.8646255542727002,0.497641533628167
0.8980278653072132,0.5235614540282137,0.4370667016383867,0.382812270026088,0.6736955137991096,0.5111983358267074,0.7055730642241194,0.1054206143036945,0.7924698054820223,0.497496048842994,0.4407475816133492,0.4311974698721053
0.4548574733729624,0.7067102240630072,0.3876279706704277,0.081297830308144,0.3687732712222749,0.5632047399359018,1.0,0.4711551490159511,0.3775595034453038,0.6034803536597442,0.0,0.6221897886465471
0.7263851658401276,0.5574961840215096,0.573530739944057,0.7792517122108988,0.505122696759819,0.5955861270670335,0.3247266284837099,0.5843835288827487,0.5088389047753037,0.3969834885868854,0.9671792303506582,0.2805808144095512
0.5568451756082523,0.5191746706074168,0.7072660181071865,0.787399660901394,0.5976209065206076,0.5928035614506075,0.7537038616670879,0.5004735623511399,0.3954875368731476,0.2567684452867497,0.8807539698155689,0.4616315047483092
0.3193410540613978,0.4222462817205431,0.7937210196979779,0.6305910715985299,0.3143013661926548,0.1658633998948692,0.4319136389530498,0.3037177918974194,0.0,0.3891223148430482,0.568225888739512,0.7187167237234553
0.2553239629721524,0.4609439054068465,0.3909259381228244,0.3275970671662503,0.5960841412497272,0.46022075807387,0.8595181984167354,0.6024694235114828,0.3085218551001139,0.126783791412969,0.3875806182877651,0.4140121133632825
0.626252535701429,0.378241914318737,0.3444564192967143,0.4481559907244011,0.873463887784775,0.693010359119569,0.226569506749482,0.4744762208068662,0.4217219065241716,0.3772780939531615,0.6130070392278643,0.2444858761773387
0.3723123247700647,0.9091402109176696,0.0547310557770026,0.2595150269269493,0.5076065055759763,0.3800379074086946,0.2585250980283395,0.4670999280188094,0.5519008883082899,0.6815720848209327,0.5294675980711999,0.0
0.6012993452116929,0.2699648811544902,0.4836148055130891,0.4879991681761629,0.4161689423095196,0.4574543180061031,0.6914376371391787,0.9347243410066216,0.6010444828824405,0.6804519500751259,0.5727452776208948,0.4057774361016184
0.1832473047697049,0.4354223869901887,0.6442536048681301,0.5510642797829193,0.7081711579659398,0.3569998258871865,0.5143815295409463,0.6066875133887282,0.5865267131028091,0.2347537968213207,0.5533029256309535,0.5772149325464797
0.3920072854731656,0.4036802542882976,0.5837050824694333,0.4115949872930437,0.6122854818550235,0.4779710412460204,0.0161851568401908,0.1200220441818564,0.313351928026269,0.3233089029887235,0.3774153451544098,0.6125660568369709
0.5313324186190678,0.4013147149974931,0.293145679833905,0.3636330612852084,0.4793755375433791,0.4525877309110092,0.3344049188510716,0.6873371500207475,0.7553432936694969,0.36653381983755,0.5172693278696733,0.2453527327146048
0.4467694235993348,0.6133374959831726,0.102765597010461,0.2679719669904824,0.4768436213974576,0.7003317953773874,0.1116311402552257,0.4069757503904078,0.3728840145563069,0.4779502332181181,0.5071834085555608,0.0602505545468903
0.3727037611492768,0.7565003431829168,0.5612023496324902,0.4637373776665611,0.4005784974768347,0.0,0.5583207458915225,0.6714563230120486,0.1741433056528685,0.6644047186212372,0.4766993075772643,0.5358633683443081
0.5984866555035497,0.4120199478452019,0.3120176087798961,0.5375421449644378,0.5214152183373844,0.416980289997114,0.378496891301605,0.2306293058445134,0.52910684209565,0.5673062242622698,0.7786485440357996,0.1216280079388759
0.8407258899777448,0.5453840641748173,0.4517975803061375,0.6912505552050451,0.5440103305838915,0.8607775333444305,0.6151150581017313,0.319618483903228,0.5521103281243389,0.3881881805745631,0.9182377628536008,0.185407972961913
0.569535808326282,0.0,0.247415744478743,0.3082575291180096,0.5836759589913154,0.9873667315170542,0.4398560051313893,0.5710536471460448,0.6000685549923713,0.561680451727318,0.463543342328865,0.2288837156831312
0.583286709042828,0.2412895627154415,0.3141061014099576,0.2757379588384963,0.6305131597848128,0.8523743611103576,0.6303852304329833,0.3538539841450325,0.4284350608185973,0.3277040575058042,0.3625142400130332,0.3507785573516067
0.036348421015261,0.51860830570614,0.9287623204437536,0.5248623049401668,0.4482627842833149,0.7560313348118546,0.7595294922344262,0.5271506826535808,0.7071349244300301,0.4191353626201674,0.3004997889657841,1.0
0.6414243249857201,0.5805614567077376,0.6949953176353713,0.4841009017852318,0.0,0.4907835293247734,0.4223964408422383,0.5979919982820157,0.4569723722750263,0.2421825102856222,0.4095753194787442,0.706440267616786
0.6967327105536004,0.2008324176818512,0.2930081691962878,0.4743334602361808,0.6219627443712229,0.6432053858784519,0.115661245104108,0.640824112521476,0.5008760176499758,0.8447576045527274,0.6926723947299016,0.1495081034520983
1.0,0.6814436479700531,0.497329172070259,0.6133630863972276,0.4709263150965618,0.5478827723632003,0.8001479002110201,0.5572028085116207,0.5626245476651633,0.4620390631352725,0.7610808505588668,0.3167445877528388
0.7519847332929668,0.5908576471285097,0.4336145623684008,0.5448928592848676,0.4017485142630304,0.7169835653221417,0.7890401185977735,0.7072803014013749,0.8347468895308923,0.7002500357639371,0.6999762059151755,0.2862956982212365
0.6281011755323243,0.4689132517311916,0.740089468925131,0.5752039605947982,0.5253497100771085,0.1869862605074414,0.4057635404508142,0.3228548629575865,0.5668246765072426,0.5675812142176162,0.5203502655900104,0.6911445444786997
